N,F0,PER,d0,v0,collision,attack
6,-6,0.100000024,6.615,64,0,1
7,-5,0.27,4.608,37,0,0
3,-2,0.84,5.562,22,0,0
7,-3,0.1,8.378,29,0,0
10,-1,0.89,8.663,51,1,0
8,-2,0.96,6.288,58,0,1
9,-7,0.79,4.513,66,1,0
4,-2,0.89,4.768,34,1,0
9,-8,0.68,4.975,43,1,0
10,-3,0.3,7.904,64,1,0
4,-6,0.17000002,4.959,74,1,1
8,-2,0.63,6.01,26,0,1
4,-8,0.43,6.161,54,1,1
6,0,0.18,7.311,82,1,1
10,-2,0.04000002,4.788,30,1,1
9,-8,0.49,7.581,50,1,0
3,-7,0.94,6.735,45,1,0
10,-2,0.04000002,6.883,32,1,1
6,-8,0.5,5.162,62,1,1
9,-3,0.53,7.447,25,1,0
6,-8,0.73,6.652,30,0,1
4,-2,0.44,7.219,66,1,1
4,-4,0.79,8.768,83,1,0
8,-2,0.65999997,5.09,28,0,1
8,-2,0.76,3.876,24,0,1
3,-4,0.19,5.454,54,0,0
5,-4,0.07,8.808,70,0,0
6,-6,0.52,5.026,18,0,1
10,-8,0.85,5.257,23,1,0
4,-2,0.42000002,8.083,80,1,1
7,-6,0.77,8.179,30,1,0
3,-4,0.77,5.308,21,1,0
6,-8,0.27,8.607,16,0,1
3,-7,0.05,8.593,51,0,0
3,-4,0.26,5.286,31,0,0
9,-5,0.9,8.291,54,1,0
4,-1,0.19,6.863,79,0,0
6,-4,0.23000002,4.898,20,0,1
7,-5,0.07,5.211,85,0,0
9,-6,0.6,6.757,75,1,0
9,-3,0.3,5.005,41,0,0
4,-5,0.38,6.729,76,0,0
4,-2,0.36,6.427,70,0,0
6,-2,0.67,6.407,36,0,1
8,-2,0.44,9.337,24,1,1
6,-6,0.19,5.789,78,1,1
6,-2,0.38,4.838,78,1,1
5,-4,0.02,7.553,30,0,0
7,-8,0.03,4.199,63,0,0
4,-8,0.78,6.215,19,1,0
2,-2,0.27,7.578,88,1,1
4,-6,0.3,6.716,50,1,1
10,-2,0.07,9.34,72,1,1
4,-6,0.45,9.372,64,1,1
6,-2,0.86,4.258,88,0,1
6,-3,0.49,8.713,31,0,1
6,-6,0.27,5.572,54,1,1
9,-7,0.18,4.311,73,1,0
4,-4,0.90999997,5.19,68,0,1
8,-6,0.84,8.455,16,0,1
5,-5,0.53,6.29,71,0,0
3,-5,0.52,8.098,73,0,0
3,-7,0.93,6.573,11,1,0
3,-6,0.86,8.802,56,0,0
8,-4,0.41000003,9.227,28,1,1
3,-6,0.61,8.012,40,0,0
10,-8,0.28,4.76,88,1,1
4,-2,0.82,8.891,45,1,0
4,-2,0.76,6.933,54,0,1
5,-2,0.81,6.179,41,0,0
10,-6,0.9,4.117,74,1,0
10,-6,0.01,5.717,28,1,0
5,-2,0.43,7.215,49,0,0
6,-8,0.73,6.647,48,0,1
3,-2,0.29,7.641,11,0,1
4,-4,0.76,7.307,70,0,1
6,-4,0.3,8.08,54,0,0
8,-2,0.38,5.659,20,1,1
6,-2,0.33,5.895,16,1,1
7,-2,0.1,5.478,20,0,0
10,-2,0.35000002,4.704,60,1,1
8,-8,0.110000014,4.844,20,0,1
3,-4,0.06,8.013,85,0,1
5,-3,0.67,5.385,17,0,0
8,-6,0.09,7.896,15,0,0
3,-1,0.74,8.278,48,0,0
8,-5,0.17,5.096,43,0,0
4,-2,0.78,5.322,76,0,1
6,-6,0.62,7.211,30,0,1
4,-3,0.83,6.888,67,1,0
6,-7,0.86,4.286,59,1,0
6,-8,0.19,5.36,21,0,0
6,-8,0.72,8.468,58,0,1
4,-4,0.88,6.816,84,0,1
4,-5,0.48,5.658,47,0,0
5,-2,0.02,6.887,69,0,0
8,-5,0.1,8.67,68,0,0
4,-4,0.37,9.241,88,1,1
8,-8,0.3,9.068,52,1,1
8,0,0.22000003,6.512,58,1,1
9,-8,0.01,4.782,72,0,0
10,-6,0.120000005,6.589,30,1,1
6,-6,0.62,7.42,58,0,1
3,-5,0.36,7.969,42,0,0
8,-7,0.99,7.632,18,1,0
10,-3,0.34,7.295,65,1,0
4,-5,0.82,8.581,41,1,0
7,-5,0.94,7.399,47,1,0
5,-2,0.44,8.366,49,0,0
6,-4,0.73,7.523,17,1,0
10,-6,0.21,4.859,84,1,1
4,-8,0.2,7.682,42,1,1
8,-8,0.88,6.308,72,0,1
8,-6,0.75,6.015,58,0,1
8,-6,0.63,5.853,38,0,1
4,-2,0.29000002,5.063,76,1,1
7,-8,0.25,7.273,10,0,0
8,-2,0.25,8.066,34,1,1
2,-2,0.43,4.866,70,1,1
4,-4,0.36,6.803,85,1,0
5,-2,0.03,8.318,81,0,0
7,-5,0.21,5.13,68,0,0
4,-2,0.43,6.423,18,1,1
9,-4,0.8,4.647,56,1,0
8,-8,0.46,5.342,70,1,1
9,-1,0.22,4.306,85,1,0
4,-7,0.24,4.746,16,0,1
5,-4,0.71,6.003,30,0,0
8,-6,0.37,6.472,72,1,1
8,-2,0.76,7.056,32,0,1
8,-4,0.65999997,5.084,46,0,1
10,-3,0.09,4.581,88,1,0
3,-7,0.98,6.281,84,1,0
8,-4,0.28,6.714,36,1,1
10,-2,0.3,5.588,30,1,1
3,-8,0.77,7.62,62,1,0
5,-2,0.17,8.89,74,0,0
6,-2,0.69,7.7370005,76,0,1
9,-3,0.77,8.989,71,1,0
7,-5,0.43,6.797,67,1,0
3,-4,0.44,8.548,72,0,0
8,-8,0.98,8.146,18,0,1
8,-3,0.95,6.323,42,1,0
4,-6,0.5,8.31,37,0,0
6,-4,0.26,4.34,70,0,1
2,-2,0.49,9.285,66,1,1
2,-4,0.39,7.8,54,1,1
4,-8,0.65,3.74,78,0,1
7,-7,0.7,5.594,16,0,0
6,-8,0.41,7.748,14,0,0
8,-2,0.87,7.616,34,0,1
6,-6,0.95,8.187,76,0,1
4,-4,0.97,8.305,18,0,1
5,-7,0.1,4.413,25,0,0
4,-8,0.98,7.086,46,0,1
4,-8,0.34,7.634,50,1,1
7,-3,0.67,5.123,30,1,0
6,-6,0.59,8.515,66,1,0
9,-5,0.76,5.825,73,1,0
5,-2,0.33,6.623,67,0,0
4,-6,0.24,8.689,11,0,0
7,-2,0.51,4.268,54,0,0
9,-6,0.78,5.957,83,1,0
6,-5,0.5,8.146,72,0,0
8,-7,0.61,6.987,85,1,0
8,-2,0.44,9.343,60,1,1
5,-7,0.29,5.453,67,0,1
8,-2,0.36,5.637,36,1,1
6,-4,0.52,7.6400003,22,0,1
10,-8,0.4,6.796,58,1,1
2,-6,0.26,5.935,70,0,1
7,-8,0.21,8.46,20,0,0
4,-1,0.94,7.952,18,1,0
6,-4,0.12,7.629,20,0,0
6,-8,0.72,5.624,50,0,1
4,-4,0.36,7.476,82,1,1
8,-4,0.27,8.682,42,1,1
10,-2,0.64,5.612,84,1,0
8,-8,0.28,5.891,27,0,0
5,-2,0.28,8.172,15,0,0
3,-6,0.63,4.46,44,0,0
4,-2,0.38,8.472,82,1,1
2,-2,0.36,6.118,82,1,1
6,-4,0.41000003,8.961,46,1,1
6,-8,0.71,6.145,12,0,1
3,-6,0.04,4.044,25,0,1
6,-8,0.35,7.023,88,0,0
3,-2,0.68,5.439,17,0,0
2,-6,0.61,4.977,82,0,1
10,-8,0.24,4.097,30,1,0
10,-2,0.100000024,5.374,64,1,1
2,-4,0.88,8.392,40,0,1
8,-6,0.3,4.238,67,0,0
3,-4,0.5,6.321,44,0,0
8,-2,0.74,4.306,54,0,1
6,-8,0.4,4.65,10,0,1
8,-2,0.56,7.047,26,0,1
7,-6,0.49,8.241,63,0,0
9,-3,0.78,4.345,77,1,0
4,-4,0.55,4.276,32,0,0
4,-4,0.5,7.252,53,0,0
5,-7,0.44,8.755,69,0,0
4,-7,0.64,8.624,17,0,0
3,-3,0.7,5.044,71,0,0
10,-8,0.27,8.085,16,1,1
6,-6,0.96,7.94,88,1,1
6,-8,0.44,6.374,66,1,1
5,-4,0.76,6.485,81,1,0
9,-2,0.35,4.037,39,0,0
8,-2,0.55,4.008,30,0,1
4,-4,0.5,5.33,67,0,0
9,-4,0.37,6.649,45,0,0
6,-8,0.97,4.307,22,0,1
8,-8,0.38,6.487,84,1,1
2,-6,0.72,8.435,56,0,1
3,-8,0.12,5.835,24,0,0
4,-5,0.21,4.097,17,0,0
3,-5,0.93,6.17,72,1,0
4,-4,0.27,5.723,24,0,1
9,-2,0.81,6.85,65,1,0
4,-6,0.63,6.131,88,0,1
3,-8,0.74,6.278,63,0,0
8,-3,0.98,8.625,25,1,0
7,-4,0.75,8.527,25,0,0
4,-2,0.17000002,8.878,86,1,1
2,-8,0.33,6.226,50,1,1
9,-6,0.76,4.029,44,1,0
4,-6,0.23000002,6.542,56,1,1
4,-8,0.71,5.019,79,1,0
10,-8,0.03,8.023,34,1,1
4,-2,0.78999996,3.7020001,64,0,1
5,-5,0.97,7.87,88,1,0
4,-2,0.15,6.646,34,0,1
5,-1,0.72,6.554,56,0,0
8,-6,0.060000002,6.762,32,0,1
10,-8,0.27,7.518,60,1,1
7,-4,0.11,5.76,30,0,0
4,-5,0.05,5.031,54,0,1
6,-2,0.25,9.141,64,1,1
2,-2,0.75,3.897,64,0,1
8,-4,0.51,3.9120002,38,0,1
10,-5,0.01,7.642,51,1,0
6,-6,0.37,8.096,64,1,1
5,-4,0.82,8.749,89,1,0
8,-5,0.04,7.615,16,0,0
9,-7,0.56,4.922,30,1,0
8,-2,0.58,8.403,46,0,0
9,-6,0.44,5.134,37,1,0
3,-6,0.71,5.906,67,1,0
6,-8,0.85,6.638,68,0,1
3,-6,0.68,7.175,58,0,0
4,-4,0.22,7.598,25,0,1
2,-4,0.93,4.967,34,0,1
4,-6,0.05,8.092,31,0,1
3,-2,0.35,8.883,66,0,0
6,-2,0.33,7.829,80,1,1
6,-3,0.04,7.586,64,0,0
9,-7,0.13,4.614,63,0,0
7,-7,0.52,4.663,12,0,0
6,-8,0.13,6.934,27,0,0
4,-7,0.06,8.527,49,0,1
7,-2,0.87,8.506,59,1,0
4,-8,0.71,4.953,83,1,0
6,-8,0.100000024,7.81,70,1,1
8,-4,0.76,5.278,90,0,1
4,0,0.47000003,8.947,86,1,1
8,-2,0.04000002,4.813,68,1,1
10,-2,0.53,6.913,77,1,0
10,-2,0.24,6.453,58,1,0
5,-2,0.5,6.695,60,0,0
6,-8,0.38,5.52,55,0,0
4,-4,0.85,4.696,84,0,1
6,-5,0.39,6.681,53,0,0
8,-8,0.52,6.486,52,0,1
5,-3,0.55,8.727,75,0,0
8,-4,0.99,4.015,36,0,1
7,-4,0.25,8.378,56,0,0
10,-6,0.31,9.305,56,1,1
3,-2,0.54,4.163,80,0,0
4,-6,0.69,3.574,64,0,1
7,-4,0.4,7.375,85,0,0
10,-6,0.39,5.898,52,1,1
6,-7,0.59,4.085,33,0,0
5,-7,0.72,5.714,56,1,0
5,-7,0.33,6.666,29,0,0
6,-5,0.11,7.594,82,0,0
4,-6,0.91999996,5.941,68,0,1
7,-8,0.05,4.775,13,0,0
6,-2,0.16000003,8.097,76,1,1
9,-1,0.26,5.843,83,1,0
4,-7,0.73,6.489,15,0,0
6,-7,0.71,6.372,75,1,0
9,-8,0.2,6.627,10,0,0
4,-1,0.11,7.611,67,0,0
4,-3,0.56,4.746,61,0,0
6,-1,0.22,6.298,49,0,0
8,-6,0.25,7.559,68,1,1
9,-4,0.98,4.325,16,1,0
8,-6,0.91999996,4.218,46,0,1
7,-7,0.35,6.904,78,0,0
5,-1,0.75,8.772,64,0,0
6,-6,0.52,8.428,24,0,1
6,-2,0.83,5.23,88,0,1
5,-4,0.87,4.488,68,1,0
4,-6,0.33,6.942,74,1,1
7,-4,0.82,5.151,43,1,0
4,-2,0.26,5.322,82,1,1
6,-6,0.28,9.267,46,1,1
10,-8,0.23,5.384,25,1,0
4,-8,0.9,6.086,60,0,1
8,-6,0.96,5.172,34,0,1
7,-3,0.74,5.86,39,1,0
8,-6,0.98,5.686,26,0,1
4,-6,0.8,8.656,52,1,0
6,-2,0.33,8.299,79,0,0
9,-7,0.73,4.046,70,1,0
8,-2,0.88,4.37,67,1,0
10,-8,0.61,4.611,20,1,0
8,-8,0.77,5.562,16,0,1
7,-5,0.2,4.885,51,0,0
6,-4,0.18,6.41,80,1,1
6,-8,0.31,7.888,26,0,1
4,-8,0.02,7.211,16,0,1
6,-8,0.07,8.389,50,0,1
6,-2,0.58,7.204,12,0,0
4,0,0.26,7.142,68,0,1
4,-6,0.41000003,4.537,74,1,1
10,-2,0.19,4.114,72,1,0
3,-3,0.0,8.065,54,0,0
8,-6,0.24,8.809,61,0,0
8,-8,0.100000024,5.669,12,0,1
10,-1,0.99,8.33,80,1,0
10,-4,0.23000002,4.956,22,1,1
6,-2,0.36,8.023,24,1,1
8,-4,0.86,5.604,22,0,1
8,-4,0.75,8.492,74,0,1
6,-2,0.45,5.786,22,1,1
4,-2,0.33,7.513,44,1,1
6,-4,0.050000012,4.783,86,1,1
10,-6,0.44,7.965,79,1,0
7,-6,0.13,7.161,62,0,0
6,-8,0.48000002,7.617,86,1,1
3,-3,0.95,5.521,45,1,0
10,-5,0.65,6.94,68,1,0
4,-6,0.63,8.377,72,0,1
8,-4,0.21,8.794,20,0,1
5,-4,0.51,7.736,68,0,0
6,-6,0.95,8.075,56,0,1
8,-6,0.37,5.253,72,1,1
7,-6,0.08,7.425,55,0,0
9,-7,0.79,4.962,62,1,0
4,-6,0.49,8.509,28,1,1
9,-3,0.08,4.105,33,0,0
6,-8,0.38,4.853,46,0,0
9,-4,0.56,4.037,89,1,0
10,-3,0.17,5.42,62,1,0
6,-2,0.08,5.322,84,1,1
8,-2,0.33,7.415,68,1,1
6,-8,0.34,8.88,16,0,1
4,-8,0.78,4.178,48,0,1
9,-5,0.64,7.609,22,1,0
5,-4,0.95,6.219,31,1,0
5,-5,0.9,6.527,79,1,0
8,-6,0.78,7.385,70,0,1
10,-4,0.01,7.897,16,1,1
4,-2,0.98,5.64,70,0,1
4,-6,0.03,4.688,82,0,1
4,-6,0.3,5.03,68,1,1
5,-1,0.12,4.626,77,0,0
6,-7,0.44,4.745,71,1,0
9,-6,0.88,5.674,41,1,0
5,-7,0.8,5.201,21,0,0
10,-2,0.85,5.88,85,1,0
4,-6,0.29,8.454,12,0,1
6,-6,0.24000001,7.539,58,1,1
9,-4,0.56,5.771,70,0,0
8,-4,0.41000003,6.023,74,1,1
6,-5,0.39,5.33,24,0,0
6,-8,0.45,7.644,66,1,1
10,-1,0.94,6.235,47,1,0
8,-2,0.15,8.038,48,1,1
9,-4,0.8,4.368,59,1,0
6,-8,0.03,5.59,68,0,1
10,-6,0.65,7.497,85,1,0
8,-2,0.03,8.535,50,0,0
7,-1,0.7,4.864,70,0,0
4,-8,0.07,5.597,10,0,1
8,-4,0.38,5.146,26,1,1
6,-4,0.29000002,9.399,72,1,1
8,-4,0.95,8.491,50,0,1
6,-8,0.16000003,8.931,62,0,1
5,-4,0.86,6.236,44,1,0
8,-6,0.66,8.883,23,0,0
9,-8,0.46,6.711,67,0,0
3,-8,0.27,5.773,57,0,0
6,-4,0.5,3.5630002,22,0,1
7,-4,0.06,5.527,42,0,0
9,-2,0.38,6.7,23,1,0
3,-6,0.07,8.625,28,0,1
8,-1,0.13,7.427,34,0,0
4,-6,0.78,5.506,66,0,1
8,-8,0.95,4.783,56,0,1
6,-2,0.07,8.166,70,0,1
10,-6,0.42,7.353,74,1,0
3,-5,0.08,6.177,83,0,0
6,-4,0.83,6.147,66,0,1
10,-6,0.21,6.957,12,1,1
8,-4,0.89,7.062,78,1,0
6,-8,0.21,5.418,86,1,1
3,-6,0.18,4.117,40,0,1
7,-4,0.97,4.928,41,1,0
9,-7,0.45,8.583,15,0,0
8,-2,0.38,4.636,88,1,1
4,-4,0.78,7.801,38,0,1
9,-1,0.4,6.297,16,0,0
6,-4,0.97,4.676,82,1,1
10,-2,0.22000003,6.297,58,1,1
8,-5,0.39,7.915,18,0,0
4,-6,0.87,6.666,46,0,1
4,-4,0.14,5.387,39,0,0
3,-8,0.21,4.023,11,0,0
6,-2,0.38,5.805,18,1,1
2,-6,0.4,6.63,86,1,1
7,-2,0.17,6.891,80,0,0
9,-7,0.73,5.701,86,1,0
6,-3,0.68,6.28,56,0,0
10,-6,0.08,7.177,34,1,1
4,-4,0.95,7.696,82,0,1
3,-4,0.97,4.082,17,1,0
6,-8,0.93,7.269,62,0,1
7,-4,0.88,7.009,79,1,0
8,-8,0.59,8.35,74,0,1
8,-8,0.74,7.962,54,1,0
9,-5,0.56,6.524,86,1,0
8,-6,0.96,7.115,28,0,1
8,-3,0.49,6.726,55,0,0
7,-8,0.98,4.481,55,1,0
6,-4,0.29,8.501,86,0,0
8,-6,0.65,6.997,64,1,0
7,-7,0.63,7.507,36,1,0
8,-2,0.46,8.596,60,1,1
2,-4,0.45,5.42,78,1,1
5,-2,0.18,5.235,48,0,0
4,-7,0.76,7.875,39,1,0
8,-2,0.19,9.204,48,1,1
5,-5,0.93,7.468,30,1,0
4,-3,0.07,6.675,82,0,0
6,-4,0.33,9.106,24,1,1
6,-4,0.94,7.441,58,0,1
10,-2,0.71,6.63,32,1,0
8,-6,0.17,7.38,46,0,0
5,-5,0.05,8.667,12,0,0
8,-4,0.22000003,4.69,56,1,1
8,-2,0.03,7.798,52,1,1
9,-6,0.83,6.158,62,1,0
4,-6,0.90999997,3.745,20,0,1
6,-4,0.71,3.904,70,0,1
8,-2,0.68,5.797,16,0,1
8,-4,0.07,5.101,58,1,1
9,-8,0.13,8.926,16,0,0
9,-4,0.89,6.584,76,1,0
6,-4,0.58,5.182,54,0,1
2,-2,0.25,5.39,84,0,1
3,-7,0.18,4.345,62,0,0
6,-8,0.37,8.319,54,1,1
8,-4,0.92,6.805,15,1,0
9,-4,0.1,8.552,38,0,0
2,-6,0.120000005,4.936,86,1,1
2,-8,0.48000002,7.688,76,1,1
8,-6,0.53,7.658,88,0,1
8,-6,0.23000002,6.261,88,1,1
8,-2,0.07,7.541,24,0,0
4,-6,0.060000002,5.536,74,0,1
3,-6,0.91,5.103,87,1,0
8,-8,0.8,5.085,38,0,1
3,-5,0.46,8.054,17,0,0
8,-8,0.24000001,9.063,68,1,1
4,-2,0.3,5.114,62,1,1
4,-8,0.99,5.832,60,1,1
5,-3,0.95,8.233,22,1,0
8,-7,0.24,6.816,33,0,0
3,-2,0.01,6.307,51,0,1
10,-2,0.71,6.473,28,1,0
6,-4,0.6,4.771,22,0,1
6,-8,0.71,4.711,24,0,1
10,-3,0.18,5.474,86,1,0
8,-2,0.57,7.399,84,0,1
8,-4,0.3,6.519,48,1,1
9,-7,0.88,8.132,43,1,0
3,-5,0.8,5.222,74,1,0
10,-2,0.38,5.08,88,1,1
9,-6,0.62,5.219,87,1,0
6,-8,0.09,8.605,13,0,0
7,-2,0.97,5.594,63,1,0
8,-4,0.67,5.114,40,0,1
5,-2,0.87,7.693,19,1,0
6,-2,0.46,5.161,38,1,1
4,-8,0.44,5.691,36,1,1
9,-2,0.26,8.129,75,1,0
6,-8,0.15,8.424,40,0,1
10,-8,0.47000003,4.935,18,1,1
6,-4,0.64,5.035,24,0,1
5,-2,0.45,7.486,27,0,0
10,-6,0.44,8.751,10,1,1
6,-6,0.22,8.428,53,0,0
6,-6,0.7,8.168,40,0,1
4,-3,0.77,5.344,89,1,0
9,-1,0.08,7.917,55,1,0
8,-4,0.04000002,9.317,14,0,1
6,-6,0.19,8.201,82,1,1
8,-6,0.100000024,7.434,56,0,1
3,-7,0.04,5.149,21,0,1
6,-7,0.94,5.306,12,0,0
8,-6,0.47000003,4.511,18,1,1
9,-4,0.9,5.113,64,1,0
5,-1,0.57,4.388,57,0,0
6,-4,0.94,8.345,12,0,1
10,-4,0.0,7.689,39,0,0
6,-6,0.62,5.777,73,1,0
8,-4,0.08,6.744,84,1,1
8,-6,0.45,8.552,19,0,0
8,-6,0.64,4.159,34,0,1
8,-4,0.4,8.561,44,1,1
8,-4,0.71,5.101,20,0,1
10,-8,0.07,6.125,70,1,1
2,-8,0.13,5.07,72,0,1
10,-6,0.22000003,6.707,44,1,1
4,-8,0.85,7.168,80,0,1
6,-8,0.81,7.238,74,0,1
6,-2,0.04,5.668,74,0,0
3,-6,0.08,6.578,53,0,1
9,-6,0.45,7.917,75,0,0
8,-6,0.26,7.52,31,0,0
7,-8,0.66,4.704,35,0,0
6,-4,0.65999997,6.907,76,0,1
10,-6,0.25,6.411,19,1,0
6,-3,0.6,7.686,88,0,0
4,-6,0.44,5.022,36,1,1
6,-1,0.83,6.204,81,1,0
5,-2,0.54,4.194,64,0,0
8,-8,0.65,4.621,84,0,1
2,-4,0.23000002,5.893,86,0,1
8,-5,0.76,5.069,74,1,0
4,-4,0.49,5.075,16,1,1
8,-8,0.22000003,7.131,68,1,1
3,-3,0.78,6.296,41,0,0
10,-2,0.3,7.691,29,1,0
6,-4,0.14,7.573,60,1,1
8,-6,0.45,8.838,47,0,0
8,-4,0.37,8.858,38,1,1
6,-8,0.6,5.14,30,0,1
6,-8,0.93,4.02,50,0,1
6,-2,0.31,5.434,54,1,1
10,-6,0.3,9.195,60,1,1
8,-6,0.74,4.88,50,0,1
8,-6,0.77,4.792,42,1,1
7,-2,0.34,4.168,54,0,0
8,-7,0.63,4.401,55,1,0
8,-8,0.02,6.155,54,1,1
4,-2,0.85,4.345,76,0,1
3,-2,0.88,7.152,24,0,0
8,0,0.08,8.732,30,1,1
8,-4,0.82,8.673,59,1,0
8,-6,0.050000012,5.164,62,1,1
9,-5,0.03,7.977,43,0,0
6,-5,1.0,8.2,32,1,0
5,-5,0.59,4.571,26,0,0
6,-8,0.6,8.302,14,0,1
3,-2,0.95,8.512,14,1,0
3,-5,0.83,5.282,43,1,0
6,-6,0.41000003,7.83,28,1,1
2,-6,0.45,7.036,60,1,1
10,-4,0.04000002,8.341,82,1,1
8,-2,0.99,7.792,14,0,1
6,-6,1.0,5.613,29,1,0
3,-7,0.47,6.894,24,0,0
5,-2,0.34,6.825,76,0,0
4,-4,0.39,6.178,88,1,1
5,-1,0.71,4.014,17,0,0
3,-4,0.26,7.16,36,0,0
5,-4,0.18,8.747,58,0,0
8,-8,0.88,7.985,62,0,1
3,-7,0.57,4.137,72,0,0
6,-8,0.84,7.014,28,0,1
8,-5,0.4,8.04,52,0,0
8,-3,0.84,7.775,15,0,0
3,-5,0.59,6.655,59,0,0
4,-6,0.89,4.036,28,0,1
8,-6,0.88,5.242,35,1,0
6,-4,0.77,5.682,36,0,1
4,-1,0.37,4.255,82,0,0
8,-6,0.57,4.949,52,0,1
5,-6,0.37,8.421,39,0,0
3,-4,0.11,4.312,44,0,1
3,-3,0.9,8.951,62,1,0
4,-6,0.63,6.309,88,0,1
5,-5,0.21,8.692,89,0,0
10,-6,0.23000002,5.518,38,1,1
6,-4,0.96,5.094,12,0,1
8,-8,0.26,9.294,82,1,1
6,-6,0.35000002,8.986,66,1,1
10,-8,0.24,7.726,57,1,0
8,-2,0.100000024,6.9,80,0,1
7,-6,0.63,4.377,59,1,0
6,-6,0.32,9.075,50,1,1
4,-8,0.74,4.306,88,1,0
6,-8,0.56,8.014,13,0,0
10,-2,0.25,5.459,14,1,1
8,-6,0.100000024,6.434,44,0,1
8,-6,0.88,6.98,34,0,1
6,-6,0.3,7.131,52,1,1
8,-4,0.28,8.004,82,1,1
5,-8,0.1,7.939,74,0,0
6,-4,0.88,4.581,36,0,1
10,-2,0.48000002,8.884,24,1,1
5,-6,0.97,5.54,63,1,0
4,-6,0.18,6.239,60,1,1
6,-3,0.34,4.314,60,0,1
3,-2,0.54,6.257,43,0,0
10,-1,0.84,4.247,31,1,0
9,-7,0.66,6.98,86,1,0
8,-8,0.13,4.769,86,1,1
9,-1,0.53,6.179,73,1,0
10,-3,0.22,6.459,55,1,0
6,-8,0.86,5.056,50,0,1
7,-3,0.54,6.527,52,0,0
6,-8,0.26,5.329,81,0,0
4,-8,0.84,6.398,72,0,1
7,-8,0.69,7.863,55,1,0
6,-2,0.54,8.451,44,0,1
7,-5,0.01,5.506,22,0,0
8,-2,0.0,5.795,86,0,0
3,-4,0.11,4.219,73,0,0
8,-6,0.46,8.274,50,1,1
10,-3,0.22,5.271,75,1,0
8,-2,0.7,8.308,40,0,1
4,-4,0.9,7.241,44,0,1
5,-3,0.95,6.812,75,1,0
9,-8,0.72,4.673,65,1,0
6,-8,0.17000002,5.335,74,1,1
6,-4,0.45,8.433,66,1,1
4,-4,0.91999996,6.467,60,0,1
9,-5,0.84,8.974,49,1,0
9,-6,0.86,7.179,30,1,0
6,-8,0.89,4.1,86,0,1
8,-2,0.060000002,8.023,88,1,1
2,-8,0.74,8.079,72,0,1
9,-5,0.95,4.27,62,1,0
8,-7,0.1,6.474,24,0,0
9,-7,0.55,5.467,66,0,0
3,-5,0.49,7.738,44,0,0
10,-3,0.94,4.013,76,1,0
4,-4,0.44,6.696,52,1,1
8,-4,0.72,4.28,26,0,1
8,-4,0.37,4.847,26,0,0
8,0,0.31,7.885,34,1,1
6,-6,0.36,8.179,67,0,0
7,-6,0.06,6.223,73,0,0
7,-3,0.01,4.311,59,0,0
8,-4,0.64,4.112,12,0,1
10,-6,0.29000002,8.11,58,1,1
5,-8,0.22,7.784,16,0,0
6,-5,0.43,5.125,66,1,0
6,-4,0.62,6.984,36,0,1
4,-6,0.49,4.741,74,1,1
6,-7,0.31,8.414,40,0,0
6,-2,0.4,7.196,56,1,1
6,-2,0.44,6.433,62,1,1
2,-4,0.44,8.252,88,1,1
4,-2,0.95,5.293,30,1,0
8,-8,0.060000002,7.504,18,1,1
10,-2,0.91,8.08,73,1,0
2,-4,0.49,5.905,40,1,1
6,-2,0.45,7.942,50,1,1
6,-6,0.33,5.435,67,1,0
8,-8,0.34,4.755,84,1,1
6,-8,0.54,5.172,35,0,0
8,-6,0.42,6.038,14,0,0
3,-5,0.11,5.839,57,0,0
6,-2,0.49,5.787,62,0,0
8,-4,0.44,8.146,58,1,1
7,-8,0.38,5.405,32,0,0
9,-7,0.54,5.889,28,1,0
8,-4,0.85,4.911,44,0,1
6,-4,0.1,4.156,43,0,0
8,-3,0.52,8.574,15,0,0
8,-2,0.23000002,7.892,38,0,1
7,-7,0.8,5.348,25,0,0
4,-2,0.98,8.209,56,0,1
2,-6,0.31,8.645,80,1,1
4,-2,0.06,4.715,19,0,1
9,-3,0.2,4.886,62,0,0
6,-5,0.85,4.956,71,1,0
5,-5,0.51,7.771,16,0,0
4,-1,0.99,7.703,15,1,0
8,-6,0.45,5.757,78,1,1
4,-2,0.71,6.067,50,0,1
6,-8,0.9,5.518,50,0,1
9,-4,0.75,7.116,76,1,0
10,-8,0.53,7.947,17,1,0
4,-8,0.86,6.412,16,0,1
8,-2,0.61,7.427,19,0,0
8,-4,0.67,8.051,66,0,1
10,-5,0.88,8.295,44,1,0
6,-4,0.98,8.165,89,1,0
3,-1,0.37,4.723,15,0,1
6,-6,0.65,5.208,22,0,1
6,-6,0.48000002,9.391,84,1,1
3,-5,0.65,6.833,89,0,0
9,-7,0.33,7.547,49,0,0
6,-8,0.16000003,9.074,72,1,1
6,-6,0.69,4.159,18,0,1
6,-6,0.5,6.227,59,0,0
6,-8,0.85,7.022,22,0,1
7,-4,0.18,6.221,27,0,0
8,-8,0.110000014,7.871,86,1,1
6,-2,0.3,6.572,50,1,1
10,-2,0.7,8.897,24,1,0
6,-3,0.22,6.921,84,0,1
8,-2,0.08,6.045,66,1,1
10,-4,0.48000002,4.57,30,1,1
7,-8,0.1,5.436,13,0,0
2,-4,0.48000002,5.471,58,1,1
6,-8,0.45,8.606,24,1,1
3,-6,0.59,6.846,89,1,0
9,-6,0.7,8.235,43,1,0
3,-6,0.73,4.287,62,0,0
5,-6,0.46,4.601,60,0,0
